Divisions		Files Generated		Time
2395		5		22.434000
2396		5		23.162000
2397		5		23.226000
2398		5		23.212000
2399		5		22.516000
2400		5		23.262000
2401		5		23.580000
2402		5		22.506000
2403		5		22.960000
2404		5		22.656000
2405		5		22.637000
2406		5		22.962000
2407		5		22.632000
2408		5		22.772000
2409		5		22.453000
2410		5		23.038000
2411		5		22.729000
2412		5		22.666000
2413		5		22.712000
2414		5		22.688000
2415		5		23.018000
2416		5		22.493000
2417		5		22.635000
2418		5		22.687000
2419		5		23.121000
2420		5		22.636000
2421		5		22.794000
2422		5		22.814000
2423		5		22.558000
2424		5		22.711000
2425		5		23.074000
2426		5		22.795000
2427		5		22.548000
2428		5		22.827000
2429		5		23.147000
2430		5		22.618000
2431		5		22.624000
2432		5		22.744000
2433		5		23.093000
2434		5		22.513000
2435		5		22.747000
2436		5		22.665000
2437		5		22.646000
2438		5		22.738000
2439		5		22.681000
2440		5		22.830000
2441		5		22.875000
2442		5		22.819000
2443		5		22.850000
2444		5		22.688000
2445		5		22.773000
2446		5		23.131000
2447		5		22.866000
2448		5		22.560000
2449		5		22.757000
2450		5		22.771000
2451		5		23.158000
2452		5		22.726000
2453		5		22.796000
2454		5		22.886000
2455		5		22.754000
2456		5		23.287000
2457		5		22.820000
2458		5		22.768000
2459		5		22.883000
2460		5		23.135000
2461		5		22.958000
2462		5		22.587000
2463		5		22.843000
2464		5		22.870000
2465		5		23.254000
2466		5		22.650000
2467		5		22.844000
2468		5		23.698000
2469		5		22.835000
2470		5		23.275000
2471		5		23.184000
2472		5		23.521000
2473		5		22.648000
2474		5		23.373000
2475		5		23.305000
2476		5		23.261000
2477		5		22.722000
2478		5		23.215000
2479		5		22.817000
2480		5		22.767000
2481		5		22.904000
2482		5		23.314000
2483		5		22.877000
2484		5		22.753000
2485		5		23.059000
2486		5		22.951000
2487		5		23.313000
2488		5		22.889000
2489		5		22.876000
2490		5		22.965000
2491		5		22.631000
2492		5		22.993000
2493		5		23.025000
2494		5		24.040000
2495		5		25.807000
2496		5		25.526000
2497		5		25.500000
2498		5		25.700000
2499		5		26.052000
2500		5		25.426000
2501		5		25.824000
2502		5		26.006000
2503		5		25.723000
2504		5		25.656000
2505		5		25.476000
2506		5		25.961000
2507		5		25.910000
2508		5		26.113000
2509		5		26.224000
2510		5		26.243000
2511		5		25.426000
2512		5		26.131000
2513		5		26.162000
2514		5		26.274000
2515		5		26.618000
2516		5		25.702000
2517		5		25.704000
2518		5		26.259000
2519		5		25.997000
2520		5		25.722000
2521		5		25.751000
2522		5		25.534000
2523		5		26.049000
2524		5		25.663000
2525		5		25.657000
2526		5		25.796000
2527		5		26.082000
2528		5		25.499000
2529		5		26.328000
2530		5		26.204000
2531		5		26.243000
2532		5		26.295000
2533		5		26.159000
2534		5		25.486000
2535		5		26.300000
2536		5		26.092000
2537		5		26.581000
2538		5		26.854000
2539		5		25.989000
2540		5		25.629000
2541		5		25.678000
2542		5		26.193000
2543		5		26.263000
2544		5		26.328000
2545		5		25.582000
2546		5		26.032000
2547		5		26.181000
2548		5		26.061000
2549		5		25.978000
2550		5		26.203000
2551		5		25.551000
2552		5		25.639000
2553		5		26.270000
2554		5		26.098000
2555		5		25.846000
2556		5		25.920000
2557		5		24.289000
2558		5		24.906000
2559		5		23.952000
2560		4		20.984000
2561		4		20.950000
2562		4		21.417000
2563		4		21.028000
2564		4		20.793000
2565		4		21.080000
2566		4		20.956000
2567		4		21.175000
2568		4		21.039000
2569		4		21.109000
2570		4		20.898000
2571		4		21.144000
2572		4		20.874000
2573		4		20.894000
2574		4		21.078000
2575		4		20.791000
2576		4		21.059000
2577		4		21.495000
2578		4		20.798000
2579		4		21.246000
2580		4		21.168000
2581		4		20.764000
2582		4		21.136000
2583		4		20.975000
2584		4		20.752000
2585		4		21.725000
2586		4		21.452000
2587		4		21.031000
2588		4		21.287000
2589		4		21.953000
2590		4		21.126000
2591		4		21.419000
2592		4		21.614000
2593		4		21.382000
2594		4		20.912000
2595		4		21.505000
2596		4		21.270000
2597		4		20.880000
2598		4		21.654000
2599		4		20.910000
2600		4		20.713000
2601		4		21.036000
2602		4		20.938000
2603		4		20.964000
2604		4		21.003000
2605		4		20.843000
2606		4		20.959000
2607		4		20.981000
2608		4		21.194000
2609		4		20.981000
2610		4		21.180000
2611		4		20.825000
2612		4		21.641000
2613		4		35.506000
2614		4		20.981000
2615		4		21.158000
2616		4		20.881000
2617		4		21.522000
2618		4		21.220000
2619		4		20.924000
2620		4		21.139000
2621		4		21.138000
2622		4		21.186000
2623		4		21.171000
2624		4		21.659000
2625		4		21.026000
2626		4		21.767000
2627		4		21.700000
2628		4		20.803000
2629		4		21.742000
2630		4		21.665000
2631		4		20.851000
2632		4		21.240000
2633		4		21.652000
2634		4		20.863000
2635		4		21.266000
2636		4		21.548000
2637		4		20.877000
2638		4		21.502000
2639		4		21.209000
2640		4		20.829000
2641		4		21.287000
2642		4		21.201000
2643		4		20.944000
2644		4		21.326000
2645		4		21.159000
2646		4		20.904000
2647		4		21.130000
2648		4		20.974000
2649		4		20.826000
2650		4		21.102000
2651		4		21.210000
2652		4		20.919000
2653		4		21.401000
2654		4		21.127000
2655		4		20.892000
2656		4		21.057000
2657		4		21.238000
2658		4		21.060000
2659		4		21.814000
2660		4		25.337000
2661		4		20.812000
2662		4		21.361000
2663		4		28.056000
2664		4		32.901000
2665		4		21.441000
2666		4		69.238000
2667		4		21.014000
2668		4		21.639000
2669		4		21.162000
2670		4		63.937000
2671		4		21.903000
2672		4		21.387000
2673		4		21.482000
2674		4		21.310000
2675		4		21.269000
2676		4		41.599000
2677		4		21.352000
2678		4		20.672000
2679		4		67.618000
2680		4		20.768000
2681		4		21.471000
2682		4		36.794000
2683		4		20.800000
2684		4		31.081000
2685		4		34.689000
2686		4		20.816000
2687		4		22.310000
2688		4		36.204000
2689		4		21.128000
2690		4		20.621000
2691		4		34.402000
2692		4		21.017000
2693		4		22.091000
2694		4		25.101000
2695		4		21.123000
2696		4		21.000000
2697		4		27.560000
2698		4		20.727000
2699		4		21.147000
2700		4		21.442000
2701		4		20.647000
2702		4		22.496000
2703		4		20.807000
2704		4		23.375000
2705		4		24.029000
2706		4		21.124000
2707		4		64.021000
2708		4		20.733000
2709		4		21.229000
2710		4		18.632000
2711		4		19.027000
2712		4		18.539000
2713		4		19.074000
2714		4		19.025000
2715		4		18.628000
2716		4		18.976000
2717		4		18.545000
2718		4		19.069000
2719		4		19.007000
2720		4		18.563000
2721		4		19.052000
2722		4		18.572000
2723		4		19.067000
2724		4		19.056000
2725		4		18.618000
2726		4		19.043000
2727		4		18.572000
2728		4		18.965000
2729		4		19.086000
2730		4		18.694000
2731		4		19.044000
2732		4		18.597000
2733		4		19.105000
2734		4		19.036000
2735		4		18.706000
2736		4		19.128000
2737		4		18.587000
2738		4		19.161000
2739		4		19.030000
2740		4		18.647000
2741		4		19.070000
2742		4		18.700000
2743		4		19.118000
2744		4		19.036000
2745		4		18.767000
2746		4		19.063000
2747		4		18.643000
2748		4		19.083000
2749		4		18.625000
2750		4		19.142000
2751		4		19.046000
2752		4		18.597000
2753		4		19.087000
2754		4		18.570000
2755		4		19.080000
2756		4		19.019000
2757		4		18.635000
2758		4		19.043000
2759		4		18.606000
2760		4		19.132000
2761		4		19.053000
2762		4		18.630000
2763		4		19.228000
2764		4		18.644000
2765		4		18.808000
2766		4		19.084000
2767		4		18.725000
2768		4		19.407000
2769		4		18.655000
2770		4		19.274000
2771		4		19.134000
2772		4		18.593000
2773		4		19.291000
2774		4		18.569000
2775		4		19.294000
2776		4		19.178000
2777		4		18.607000
2778		4		19.236000
2779		4		18.694000
2780		4		19.263000
2781		4		19.206000
2782		4		18.634000
2783		4		19.340000
2784		4		18.710000
2785		4		19.242000
2786		4		18.924000
2787		4		18.803000
2788		4		19.160000
2789		4		18.649000
2790		4		19.007000
2791		4		19.022000
2792		4		18.642000
2793		4		18.999000
2794		4		18.571000
2795		4		19.134000
2796		4		18.949000
2797		4		18.669000
2798		4		18.983000
2799		4		18.549000
2800		4		19.034000
2801		4		18.591000
2802		4		19.092000
2803		4		19.047000
2804		4		18.575000
2805		4		19.109000
2806		4		18.551000
2807		4		19.024000
2808		4		18.990000
2809		4		18.567000
2810		4		18.999000
2811		4		18.588000
2812		4		19.054000
2813		4		18.999000
2814		4		18.504000
2815		4		19.039000
2816		4		18.559000
2817		4		19.544000
2818		4		19.065000
2819		4		18.573000
2820		4		19.095000
2821		4		18.593000
2822		4		19.274000
2823		4		19.188000
2824		4		18.555000
2825		4		19.348000
2826		4		18.594000
2827		4		19.271000
2828		4		19.176000
2829		4		18.613000
2830		4		19.300000
2831		4		18.563000
2832		4		19.324000
2833		4		19.174000
2834		4		18.686000
2835		4		19.285000
2836		4		18.617000
2837		4		19.314000
2838		4		19.343000
2839		4		18.702000
2840		4		19.370000
2841		4		18.626000
2842		4		19.382000
2843		4		18.806000
2844		4		18.755000
2845		4		18.790000
2846		4		19.119000
2847		4		18.945000
2848		4		18.839000
2849		4		18.723000
2850		4		18.780000
2851		4		19.029000
2852		4		18.902000
2853		4		18.879000
2854		4		19.366000
2855		4		19.278000
2856		4		18.628000
2857		4		19.348000
2858		4		20.173000
2859		4		20.893000
2860		4		21.617000
2861		4		21.551000
2862		4		20.817000
2863		4		21.672000
2864		4		21.523000
2865		4		20.785000
2866		4		21.558000
2867		4		21.606000
2868		4		20.985000
2869		4		21.611000
2870		4		21.675000
2871		4		21.205000
2872		4		21.650000
2873		4		21.664000
2874		4		20.758000
2875		4		21.571000
2876		4		21.537000
2877		4		26.288000
2878		4		20.997000
2879		4		21.381000
2880		4		21.243000
2881		4		21.019000
2882		4		21.281000
2883		4		21.062000
2884		4		20.925000
2885		4		21.385000
2886		4		21.120000
2887		4		20.973000
2888		4		21.134000
2889		4		21.013000
2890		4		20.898000
2891		4		21.094000
2892		4		20.910000
2893		4		21.131000
2894		4		20.995000
2895		4		21.246000
2896		4		21.235000
2897		4		21.208000
2898		4		20.930000
2899		4		21.038000
2900		4		21.060000
2901		4		20.905000
2902		4		21.129000
2903		4		21.417000
2904		4		20.865000
2905		4		21.402000
2906		4		21.520000
2907		4		20.847000
2908		4		21.354000
2909		4		21.957000
2910		4		20.868000
2911		4		21.590000
2912		4		21.523000
2913		4		20.861000
2914		4		21.710000
2915		4		21.364000
2916		4		20.927000
2917		4		21.018000
2918		4		21.020000
2919		4		20.946000
2920		4		21.388000
2921		4		21.039000
2922		4		20.920000
2923		4		21.092000
2924		4		21.041000
2925		4		21.334000
2926		4		21.037000
2927		4		21.058000
2928		4		20.872000
2929		4		21.085000
2930		4		21.356000
2931		4		20.920000
2932		4		21.066000
2933		4		20.998000
2934		4		21.312000
2935		4		21.080000
2936		4		21.099000
2937		4		20.940000
2938		4		21.032000
2939		4		21.389000
2940		4		20.990000
2941		4		21.190000
2942		4		21.102000
2943		4		20.983000
2944		4		21.179000
2945		4		21.152000
2946		4		20.979000
2947		4		21.467000
2948		4		21.151000
2949		4		21.024000
2950		4		21.162000
2951		4		21.040000
2952		4		20.906000
2953		4		21.202000
2954		4		20.887000
2955		4		21.990000
2956		4		21.694000
2957		4		22.470000
2958		4		21.447000
2959		4		21.733000
2960		4		21.643000
2961		4		20.956000
2962		4		21.659000
2963		4		21.728000
2964		4		20.879000
2965		4		21.763000
2966		4		21.572000
2967		4		20.873000
2968		4		21.654000
2969		4		21.296000
2970		4		20.821000
2971		4		21.287000
2972		4		21.214000
2973		4		20.904000
2974		4		21.293000
2975		4		21.212000
2976		4		20.844000
2977		4		21.284000
2978		4		21.350000
2979		4		20.853000
2980		4		21.257000
2981		4		21.125000
2982		4		20.985000
2983		4		20.877000
2984		4		20.842000
2985		4		20.756000
2986		4		20.877000
2987		4		20.853000
2988		4		20.743000
2989		4		20.914000
2990		4		20.708000
2991		4		20.868000
2992		4		21.406000
2993		4		20.717000
2994		4		21.479000
2995		4		21.454000
2996		4		20.953000
2997		4		21.043000
2998		4		21.009000
2999		4		20.832000
3000		4		21.432000
3001		4		21.325000
3002		4		20.954000
3003		4		20.858000
3004		4		21.009000
3005		4		20.798000
3006		4		21.334000
3007		4		20.796000
3008		4		20.613000
3009		4		20.891000
3010		4		21.248000
3011		4		20.814000
3012		4		21.342000
3013		4		20.962000
3014		4		21.280000
3015		4		21.095000
3016		4		21.143000
3017		4		20.875000
3018		4		21.095000
3019		4		21.392000
3020		4		20.902000
3021		4		21.125000
3022		4		21.005000
3023		4		20.931000
3024		4		21.396000
3025		4		21.050000
3026		4		20.835000
3027		4		21.086000
3028		4		21.000000
3029		4		21.175000
3030		4		21.042000
3031		4		21.051000
3032		4		20.819000
3033		4		21.060000
3034		4		20.868000
3035		4		20.848000
3036		4		20.929000
3037		4		20.872000
3038		4		20.801000
3039		4		21.445000
3040		4		20.824000
3041		4		21.276000
3042		4		21.498000
3043		4		21.252000
3044		4		21.310000
3045		4		21.517000
3046		4		20.878000
3047		4		21.284000
3048		4		21.465000
3049		4		20.931000
3050		4		21.278000
3051		4		21.566000
3052		4		20.911000
3053		4		21.260000
3054		4		21.551000
3055		4		20.865000
3056		4		21.221000
3057		4		21.507000
3058		4		20.864000
3059		4		21.312000
3060		4		21.488000
3061		4		20.897000
3062		4		21.222000
3063		4		21.458000
3064		4		20.902000
3065		4		21.211000
3066		4		21.455000
3067		4		20.800000
3068		4		21.201000
3069		4		21.513000
3070		4		20.800000
3071		4		21.258000
3072		4		21.345000
3073		4		20.833000
3074		4		21.172000
3075		4		21.394000
3076		4		20.845000
3077		4		21.114000
3078		4		21.274000
3079		4		20.628000
3080		4		21.079000
3081		4		21.061000
3082		4		20.620000
3083		4		21.132000
3084		4		21.118000
3085		4		20.607000
3086		4		22.633000
3087		4		20.993000
3088		4		20.662000
3089		4		21.121000
3090		4		21.093000
3091		4		20.636000
3092		4		21.137000
3093		4		21.089000
3094		4		20.695000
3095		4		21.079000
3096		4		21.161000
3097		4		20.734000
3098		4		21.190000
3099		4		21.177000
3100		4		20.689000
3101		4		21.136000
3102		4		20.371000
3103		4		18.546000
3104		4		18.762000
3105		4		18.507000
3106		4		18.794000
3107		4		18.704000
3108		4		18.584000
3109		4		18.805000
3110		4		18.547000
3111		4		18.840000
3112		4		18.685000
3113		4		18.690000
3114		4		18.921000
3115		4		18.604000
3116		4		18.918000
3117		4		19.063000
3118		4		18.707000
3119		4		19.019000
3120		4		18.730000
3121		4		18.910000
3122		4		19.196000
3123		4		18.721000
3124		4		19.006000
3125		4		18.653000
3126		4		18.965000
3127		4		19.244000
3128		4		18.764000
3129		4		19.546000
3130		4		18.619000
3131		4		19.470000
3132		4		19.121000
3133		4		18.696000
3134		4		19.512000
3135		4		18.556000
3136		4		19.418000
3137		4		19.322000
3138		4		18.668000
3139		4		19.375000
3140		4		18.671000
3141		4		19.399000
3142		4		19.305000
3143		4		18.681000
3144		4		19.459000
3145		4		18.815000
3146		4		19.330000
3147		4		19.248000
3148		4		18.648000
3149		4		19.428000
3150		4		18.660000
3151		4		19.384000
3152		4		19.255000
3153		4		18.684000
3154		4		19.438000
3155		4		18.632000
3156		4		19.438000
3157		4		19.247000
3158		4		18.671000
3159		4		19.437000
3160		4		18.659000
3161		4		19.404000
3162		4		19.231000
3163		4		18.660000
3164		4		19.370000
3165		4		18.692000
3166		4		19.441000
3167		4		19.160000
3168		4		18.597000
3169		4		19.366000
3170		4		18.586000
3171		4		19.436000
3172		4		19.223000
3173		4		18.981000
3174		4		18.910000
3175		4		18.686000
3176		4		18.926000
3177		4		19.248000
3178		4		18.758000
3179		4		18.997000
3180		4		18.655000
3181		4		18.962000
3182		4		19.235000
3183		4		18.689000
3184		4		18.924000
3185		4		18.573000
3186		4		18.835000
3187		4		18.614000
3188		4		18.671000
3189		4		18.662000
3190		4		18.542000
3191		4		18.815000
3192		4		18.751000
3193		4		18.675000
3194		4		18.639000
3195		4		18.510000
3196		4		18.795000
3197		4		18.549000
3198		4		18.800000
3199		4		18.605000
3200		4		18.448000
3201		4		18.698000
3202		4		18.495000
3203		4		18.832000
3204		4		18.700000
3205		4		18.587000
3206		4		18.895000
3207		4		18.948000
3208		4		18.883000
3209		4		18.778000
3210		4		18.643000
3211		4		18.933000
3212		4		18.557000
3213		4		18.835000
3214		4		18.590000
3215		4		18.574000
3216		4		18.606000
3217		4		18.497000
3218		4		18.775000
3219		4		18.758000
3220		4		18.640000
3221		4		18.715000
3222		4		18.563000
3223		4		18.819000
3224		4		18.743000
3225		4		18.822000
3226		4		18.855000
3227		4		18.655000
3228		4		18.941000
3229		4		19.049000
3230		4		18.918000
3231		4		18.788000
3232		4		18.635000
3233		4		18.889000
3234		4		18.967000
3235		4		18.908000
3236		4		18.780000
3237		4		18.696000
3238		4		18.952000
3239		4		18.705000
3240		4		19.156000
3241		4		18.793000
3242		4		18.706000
3243		4		18.770000
3244		4		18.670000
3245		4		19.216000
3246		4		18.784000
3247		4		18.839000
3248		4		19.244000
3249		4		18.573000
3250		4		19.307000
3251		4		19.062000
3252		4		18.841000
3253		4		20.530000
3254		4		20.916000
3255		4		21.348000
3256		4		21.838000
3257		4		20.964000
3258		4		21.332000
3259		4		21.455000
3260		4		20.763000
3261		4		21.370000
3262		4		21.905000
3263		4		20.831000
3264		4		21.232000
3265		4		21.420000
3266		4		20.772000
3267		4		21.240000
3268		4		21.188000
3269		4		20.699000
3270		4		21.184000
3271		4		21.184000
3272		4		20.699000
3273		4		21.162000
3274		4		21.122000
3275		4		20.697000
3276		4		21.272000
3277		4		21.137000
3278		4		20.758000
3279		4		21.106000
3280		4		21.162000
3281		4		20.733000
3282		4		21.163000
3283		4		21.121000
3284		4		20.678000
3285		4		21.116000
3286		4		21.261000
3287		4		20.700000
3288		4		21.137000
3289		4		21.105000
3290		4		20.735000
3291		4		21.163000
3292		4		21.156000
3293		4		20.668000
3294		4		21.143000
3295		4		21.193000
3296		4		20.662000
3297		4		21.281000
3298		4		21.143000
3299		4		20.722000
3300		4		21.213000
3301		4		21.139000
3302		4		20.721000
3303		4		21.120000
3304		4		21.083000
3305		4		20.779000
3306		4		21.182000
3307		4		21.117000
3308		4		20.668000
3309		4		21.692000
3310		4		21.169000
3311		4		20.667000
3312		4		21.096000
3313		4		21.134000
3314		4		20.698000
3315		4		21.195000
3316		4		20.945000
3317		4		20.827000
3318		4		21.058000
3319		4		20.925000
3320		4		20.880000
3321		4		21.098000
3322		4		20.756000
3323		4		20.730000
3324		4		20.940000
3325		4		20.606000
3326		4		20.754000
3327		4		20.664000
3328		4		20.494000
3329		4		20.742000
3330		4		20.715000
3331		4		20.597000
3332		4		21.118000
3333		4		21.206000
3334		4		20.732000
3335		4		21.152000
3336		4		21.202000
3337		4		20.633000
3338		4		21.508000
3339		4		21.136000
3340		4		20.689000
3341		4		21.295000
3342		4		21.165000
3343		4		20.708000
3344		4		21.109000
3345		4		21.148000
3346		4		20.734000
3347		4		21.276000
3348		4		21.116000
3349		4		20.862000
3350		4		21.265000
3351		4		20.691000
3352		4		21.217000
3353		4		21.256000
3354		4		20.695000
3355		4		21.288000
3356		4		21.254000
3357		4		20.726000
3358		4		21.282000
3359		4		21.222000
3360		4		20.661000
3361		4		21.180000
3362		4		21.265000
3363		4		20.770000
3364		4		21.281000
3365		4		21.256000
3366		4		20.722000
3367		4		21.334000
3368		4		21.259000
3369		4		20.724000
3370		4		21.221000
3371		4		21.271000
3372		4		20.771000
3373		4		21.231000
3374		4		21.256000
3375		4		20.756000
3376		4		21.193000
3377		4		21.279000
3378		4		20.721000
3379		4		21.315000
3380		4		21.295000
3381		4		20.764000
3382		4		21.323000
3383		4		21.221000
3384		4		20.783000
3385		4		21.201000
3386		4		21.181000
3387		4		20.819000
3388		4		21.251000
3389		4		21.195000
3390		4		20.853000
3391		4		21.313000
3392		4		20.621000
3393		4		21.273000
3394		4		21.128000
3395		4		20.678000
3396		4		21.298000
3397		4		21.272000
3398		4		20.740000
3399		4		21.579000
3400		4		20.936000
3401		4		20.832000
3402		4		20.895000
3403		4		21.001000
3404		4		20.826000
3405		4		21.014000
3406		4		21.334000
3407		4		20.666000
3408		4		20.882000
3409		4		20.590000
3410		4		20.380000
3411		4		21.468000
3412		4		20.871000
3413		4		19.951000
3414		3		19.963000
3415		3		19.083000
3416		3		19.959000
3417		3		19.782000
3418		3		19.130000
3419		3		19.939000
3420		3		19.398000
3421		3		19.722000
3422		3		19.936000
3423		3		19.093000
3424		3		19.815000
3425		3		19.747000
3426		3		19.142000
3427		3		20.029000
3428		3		19.038000
3429		3		19.347000
3430		3		19.204000
3431		3		19.155000
3432		3		19.365000
3433		3		19.292000
3434		3		19.251000
3435		3		19.780000
3436		3		19.158000
3437		3		19.459000
3438		3		19.216000
3439		3		19.220000
3440		3		19.637000
3441		3		19.127000
3442		3		19.407000
3443		3		19.321000
3444		3		19.102000
3445		3		19.402000
3446		3		19.167000
3447		3		19.655000
3448		3		19.733000
3449		3		19.147000
3450		3		19.880000
3451		3		19.308000
3452		3		19.660000
3453		3		19.857000
3454		3		19.081000
3455		3		20.093000
3456		3		19.584000
3457		3		19.015000
3458		3		19.912000
3459		3		19.162000
3460		3		19.803000
3461		3		19.287000
3462		3		19.187000
3463		3		19.922000
3464		3		19.251000
3465		3		19.698000
3466		3		20.196000
3467		3		19.221000
3468		3		19.836000
3469		3		19.757000
3470		3		19.144000
3471		3		20.110000
3472		3		19.125000
3473		3		19.997000
3474		3		19.784000
3475		3		20.875000
3476		3		19.902000
3477		3		20.042000
3478		3		19.320000
3479		3		20.027000
3480		3		19.082000
3481		3		20.375000
3482		3		19.859000
3483		3		19.265000
3484		3		20.023000
3485		3		19.470000
3486		3		19.640000
3487		3		19.942000
3488		3		19.126000
3489		3		19.511000
3490		3		19.386000
3491		3		19.536000
3492		3		19.501000
3493		3		19.250000
3494		3		19.531000
3495		3		19.371000
3496		3		19.240000
3497		3		19.816000
3498		3		19.743000
3499		3		19.467000
3500		3		19.794000
3501		3		19.212000
3502		3		19.804000
3503		3		19.661000
3504		3		19.329000
3505		3		19.710000
3506		3		19.214000
3507		3		20.050000
3508		3		19.684000
3509		3		19.234000
3510		3		19.829000
3511		3		19.350000
3512		3		19.516000
3513		3		19.722000
3514		3		19.218000
3515		3		19.673000
3516		3		19.657000
3517		3		19.604000
3518		3		19.335000
3519		3		19.205000
3520		3		19.270000
3521		3		19.322000
3522		3		19.197000
3523		3		19.694000
3524		3		19.174000
3525		3		19.492000
3526		3		19.351000
3527		3		19.198000
3528		3		19.646000
3529		3		19.428000
3530		3		19.367000
3531		3		19.534000
3532		3		19.257000
3533		3		19.766000
3534		3		19.625000
3535		3		19.250000
3536		3		19.766000
3537		3		19.175000
3538		3		19.702000
3539		3		19.681000
3540		3		19.235000
3541		3		19.804000
3542		3		19.347000
3543		3		19.846000
3544		3		19.704000
3545		3		19.203000
3546		3		19.665000
3547		3		19.701000
3548		3		19.260000
3549		3		19.766000
3550		3		19.165000
3551		3		19.798000
3552		3		19.586000
3553		3		19.162000
3554		3		19.707000
3555		3		19.181000
3556		3		19.719000
3557		3		19.705000
3558		3		19.162000
3559		3		19.697000
3560		3		19.506000
3561		3		19.486000
3562		3		19.422000
3563		3		19.212000
3564		3		19.686000
3565		3		19.308000
3566		3		19.266000
3567		3		19.419000
3568		3		19.162000
3569		3		19.640000
3570		3		19.274000
3571		3		19.745000
3572		3		19.901000
3573		3		19.349000
3574		3		20.085000
3575		3		19.911000
3576		3		19.240000
3577		3		19.903000
3578		3		19.821000
3579		3		19.461000
3580		3		19.899000
3581		3		19.105000
3582		3		19.770000
3583		3		19.678000
3584		3		19.060000
3585		3		20.211000
3586		3		19.886000
3587		3		19.223000
3588		3		19.789000
3589		3		19.011000
3590		3		19.901000
3591		3		19.815000
3592		3		19.173000
3593		3		19.831000
3594		3		19.152000
3595		3		20.200000
3596		3		19.854000
3597		3		19.248000
3598		3		19.898000
3599		3		19.954000
3600		3		19.508000
3601		3		20.002000
3602		3		19.146000
3603		3		19.965000
3604		3		19.814000
3605		3		19.254000
3606		3		20.132000
3607		3		20.109000
3608		3		19.263000
3609		3		20.031000
3610		3		19.184000
3611		3		20.007000
3612		3		19.983000
3613		3		19.346000
3614		3		20.015000
3615		3		20.395000
3616		3		19.262000
3617		3		20.107000
3618		3		19.535000
3619		3		19.771000
3620		3		20.082000
3621		3		19.224000
3622		3		19.867000
3623		3		19.771000
3624		3		19.329000
3625		3		19.791000
3626		3		19.601000
3627		3		19.435000
3628		3		19.400000
3629		3		19.297000
3630		3		19.433000
3631		3		19.585000
3632		3		19.404000
3633		3		19.443000
3634		3		19.319000
3635		3		19.444000
3636		3		19.678000
3637		3		19.412000
3638		3		19.483000
3639		3		19.323000
3640		3		19.502000
3641		3		19.729000
3642		3		19.306000
3643		3		19.740000
3644		3		19.246000
3645		3		19.645000
3646		3		19.635000
3647		3		19.215000
3648		3		19.745000
3649		3		19.566000
3650		3		19.491000
3651		3		19.744000
3652		3		19.577000
3653		3		19.806000
3654		3		19.692000
3655		3		19.356000
3656		3		19.604000
3657		3		19.556000
3658		3		19.418000
3659		3		19.419000
3660		3		19.292000
3661		3		19.417000
3662		3		19.301000
3663		3		19.668000
3664		3		19.384000
3665		3		19.294000
3666		3		19.380000
3667		3		19.335000
3668		3		19.328000
3669		3		19.737000
3670		3		19.304000
3671		3		19.421000
3672		3		19.357000
3673		3		19.266000
3674		3		20.061000
3675		3		19.330000
3676		3		19.403000
3677		3		19.351000
3678		3		19.287000
3679		3		19.984000
3680		3		19.571000
3681		3		19.442000
3682		3		19.694000
3683		3		19.289000
3684		3		19.984000
3685		3		19.711000
3686		3		19.358000
3687		3		19.692000
3688		3		19.293000
3689		3		19.970000
3690		3		19.748000
3691		3		19.320000
3692		3		19.408000
3693		3		19.365000
3694		3		19.660000
3695		3		19.410000
3696		3		19.264000
3697		3		19.384000
3698		3		19.346000
3699		3		19.311000
3700		3		19.634000
3701		3		19.316000
3702		3		19.380000
3703		3		19.344000
3704		3		19.262000
3705		3		19.797000
3706		3		19.482000
3707		3		19.421000
3708		3		19.277000
3709		3		19.192000
3710		3		19.516000
3711		3		19.457000
3712		3		19.345000
3713		3		19.470000
3714		3		19.541000
3715		3		19.582000
3716		3		19.348000
3717		3		19.270000
3718		3		19.528000
3719		3		19.562000
3720		3		19.531000
3721		3		19.369000
3722		3		19.292000
3723		3		19.521000
3724		3		19.757000
3725		3		19.385000
3726		3		19.509000
3727		3		19.272000
3728		3		19.504000
3729		3		19.391000
3730		3		19.716000
3731		3		20.086000
3732		3		19.320000
3733		3		20.136000
3734		3		19.877000
3735		3		19.290000
3736		3		20.117000
3737		3		20.371000
3738		3		19.329000
3739		3		19.903000
3740		3		19.262000
3741		3		20.165000
3742		3		19.902000
3743		3		19.256000
3744		3		20.052000
3745		3		20.156000
3746		3		19.389000
3747		3		19.931000
3748		3		19.241000
3749		3		20.012000
3750		3		19.889000
3751		3		19.294000
3752		3		20.016000
3753		3		20.031000
3754		3		19.318000
3755		3		20.057000
3756		3		19.351000
3757		3		20.131000
3758		3		19.947000
3759		3		19.289000
3760		3		19.885000
3761		3		20.022000
3762		3		19.408000
3763		3		20.013000
3764		3		19.291000
3765		3		19.908000
3766		3		20.022000
3767		3		19.317000
3768		3		20.005000
3769		3		20.074000
3770		3		19.400000
3771		3		19.975000
3772		3		19.429000
3773		3		19.848000
3774		3		20.025000
3775		3		19.259000
3776		3		19.865000
3777		3		20.030000
3778		3		19.348000
3779		3		19.988000
3780		3		19.243000
3781		3		21.256000
3782		3		19.882000
3783		3		19.295000
3784		3		19.543000
3785		3		19.374000
3786		3		19.664000
3787		3		19.539000
3788		3		19.302000
3789		3		19.946000
3790		3		19.936000
3791		3		19.674000
3792		3		20.075000
