Size		Time		Stack Size
510		0.172000		2042
511		0.242000		2046
512		0.187000		2050
513		0.203000		2054
514		0.200000		2058
515		0.202000		2062
516		0.203000		2066
517		0.204000		2070
518		0.231000		2074
519		0.223000		2078
520		0.204000		2082
521		0.276000		2086
522		0.216000		2090
523		0.246000		2094
524		0.243000		2098
525		0.281000		2102
526		0.216000		2106
527		0.177000		2110
528		0.186000		2114
529		0.186000		2118
530		0.187000		2122
531		0.187000		2126
532		0.187000		2130
533		0.187000		2134
534		0.188000		2138
535		0.188000		2142
536		0.208000		2146
537		0.183000		2150
538		0.185000		2154
539		0.185000		2158
540		0.186000		2162
541		0.187000		2166
542		0.188000		2170
543		0.189000		2174
544		0.184000		2178
545		0.184000		2182
546		0.190000		2186
547		0.185000		2190
548		0.199000		2194
549		0.199000		2198
550		0.199000		2202
551		0.200000		2206
552		0.193000		2210
553		0.193000		2214
554		0.193000		2218
555		0.194000		2222
556		0.198000		2226
557		0.200000		2230
558		0.200000		2234
559		0.201000		2238
560		0.196000		2242
561		0.197000		2246
562		0.197000		2250
563		0.198000		2254
564		0.208000		2258
565		0.210000		2262
566		0.216000		2266
567		0.211000		2270
568		0.214000		2274
569		0.214000		2278
570		0.214000		2282
571		0.216000		2286
572		0.218000		2290
573		0.219000		2294
574		0.220000		2298
575		0.220000		2302
576		0.208000		2306
577		0.209000		2310
578		0.209000		2314
579		0.209000		2318
580		0.207000		2322
581		0.208000		2326
582		0.208000		2330
583		0.209000		2334
584		0.226000		2338
585		0.221000		2342
586		0.222000		2346
587		0.223000		2350
588		0.230000		2354
589		0.230000		2358
590		0.229000		2362
591		0.231000		2366
592		0.229000		2370
593		0.228000		2374
594		0.230000		2378
595		0.230000		2382
596		0.218000		2386
597		0.219000		2390
598		0.219000		2394
599		0.219000		2398
600		0.234000		2402
601		0.238000		2406
602		0.244000		2410
603		0.245000		2414
604		0.250000		2418
605		0.250000		2422
606		0.252000		2426
607		0.252000		2430
608		0.244000		2434
609		0.248000		2438
610		0.247000		2442
611		0.249000		2446
612		0.253000		2450
613		0.253000		2454
614		0.255000		2458
615		0.255000		2462
616		0.278000		2466
617		0.274000		2470
618		0.274000		2474
619		0.274000		2478
620		0.264000		2482
621		0.264000		2486
622		0.265000		2490
623		0.265000		2494
624		0.266000		2498
625		0.265000		2502
626		0.266000		2506
627		0.268000		2510
628		0.269000		2514
629		0.270000		2518
630		0.273000		2522
631		0.271000		2526
632		0.278000		2530
633		0.279000		2534
634		0.281000		2538
635		0.321000		2542
636		0.270000		2546
637		0.272000		2550
638		0.270000		2554
639		0.271000		2558
640		0.378000		2562
641		0.384000		2566
642		0.291000		2570
643		0.302000		2574
644		0.287000		2578
645		0.351000		2582
646		0.319000		2586
647		0.358000		2590
648		0.295000		2594
649		0.295000		2598
650		0.295000		2602
651		0.266000		2606
652		0.265000		2610
653		0.265000		2614
654		0.267000		2618
655		0.268000		2622
656		0.281000		2626
657		0.280000		2630
658		0.279000		2634
659		0.304000		2638
660		0.293000		2642
661		0.293000		2646
662		0.295000		2650
663		0.296000		2654
664		0.301000		2658
665		0.301000		2662
666		0.302000		2666
667		0.302000		2670
668		0.299000		2674
669		0.300000		2678
670		0.303000		2682
671		0.302000		2686
672		0.298000		2690
673		0.299000		2694
674		0.299000		2698
675		0.300000		2702
676		0.305000		2706
677		0.306000		2710
678		0.307000		2714
679		0.309000		2718
680		0.299000		2722
681		0.301000		2726
682		0.304000		2730
683		0.301000		2734
684		0.310000		2738
685		0.312000		2742
686		0.312000		2746
687		0.313000		2750
688		0.334000		2754
689		0.335000		2758
690		0.335000		2762
691		0.335000		2766
692		0.314000		2770
693		0.314000		2774
694		0.316000		2778
695		0.314000		2782
696		0.323000		2786
697		0.324000		2790
698		0.346000		2794
699		0.334000		2798
700		0.318000		2802
701		0.333000		2806
702		0.340000		2810
703		0.357000		2814
704		0.327000		2818
705		0.357000		2822
706		0.357000		2826
707		0.368000		2830
708		0.336000		2834
709		0.492000		2838
710		0.515000		2842
711		0.516000		2846
712		0.488000		2850
713		0.515000		2854
714		0.409000		2858
715		0.397000		2862
716		0.383000		2866
717		0.355000		2870
718		0.344000		2874
719		0.344000		2878
720		0.391000		2882
721		0.338000		2886
722		0.339000		2890
723		0.339000		2894
724		0.328000		2898
725		0.337000		2902
726		0.331000		2906
727		0.330000		2910
728		0.347000		2914
729		0.347000		2918
730		0.417000		2922
731		0.488000		2926
732		0.359000		2930
733		0.347000		2934
734		0.347000		2938
735		0.347000		2942
736		0.345000		2946
737		0.340000		2950
738		0.338000		2954
739		0.339000		2958
740		0.333000		2962
741		0.332000		2966
742		0.334000		2970
743		0.335000		2974
744		0.336000		2978
745		0.338000		2982
746		0.339000		2986
747		0.341000		2990
748		0.353000		2994
749		0.355000		2998
750		0.373000		3002
751		0.376000		3006
752		0.382000		3010
753		0.404000		3014
754		0.397000		3018
755		0.400000		3022
756		0.400000		3026
757		0.415000		3030
758		0.411000		3034
759		0.402000		3038
760		0.423000		3042
761		0.437000		3046
762		0.407000		3050
763		0.409000		3054
764		0.425000		3058
765		0.418000		3062
766		0.442000		3066
767		0.418000		3070
768		0.426000		3074
769		0.421000		3078
770		0.422000		3082
771		0.437000		3086
772		0.372000		3090
773		0.380000		3094
774		0.393000		3098
775		0.373000		3102
776		0.369000		3106
777		0.366000		3110
778		0.366000		3114
779		0.366000		3118
780		0.390000		3122
781		0.392000		3126
782		0.393000		3130
783		0.393000		3134
784		0.374000		3138
785		0.375000		3142
786		0.376000		3146
787		0.403000		3150
788		0.394000		3154
789		0.397000		3158
790		0.397000		3162
791		0.397000		3166
792		0.392000		3170
793		0.413000		3174
794		0.416000		3178
795		0.415000		3182
796		0.409000		3186
797		0.407000		3190
798		0.408000		3194
799		0.411000		3198
800		0.429000		3202
801		0.428000		3206
802		0.431000		3210
803		0.431000		3214
804		0.438000		3218
805		0.442000		3222
806		0.441000		3226
807		0.583000		3230
808		0.460000		3234
809		0.458000		3238
810		0.545000		3242
811		0.475000		3246
812		0.493000		3250
813		0.472000		3254
814		0.465000		3258
815		0.467000		3262
816		0.462000		3266
817		0.485000		3270
818		0.425000		3274
819		0.425000		3278
820		0.450000		3282
821		0.431000		3286
822		0.435000		3290
823		0.433000		3294
824		0.418000		3298
825		0.418000		3302
826		0.419000		3306
827		0.419000		3310
828		0.429000		3314
829		0.440000		3318
830		0.479000		3322
831		0.452000		3326
832		0.460000		3330
833		0.462000		3334
834		0.463000		3338
835		0.464000		3342
836		0.464000		3346
837		0.464000		3350
838		0.468000		3354
839		0.471000		3358
840		0.462000		3362
841		0.463000		3366
842		0.465000		3370
843		0.470000		3374
844		0.467000		3378
845		0.463000		3382
846		0.464000		3386
847		0.468000		3390
848		0.473000		3394
849		0.471000		3398
850		0.473000		3402
851		0.474000		3406
852		0.464000		3410
853		0.466000		3414
854		0.468000		3418
855		0.470000		3422
856		0.467000		3426
857		0.466000		3430
858		0.465000		3434
859		0.466000		3438
860		0.484000		3442
861		0.485000		3446
862		0.486000		3450
863		0.490000		3454
864		0.483000		3458
865		0.482000		3462
866		0.482000		3466
867		0.482000		3470
868		0.481000		3474
869		0.482000		3478
870		0.482000		3482
871		0.485000		3486
872		0.667000		3490
873		0.506000		3494
874		0.501000		3498
875		0.577000		3502
876		0.539000		3506
877		0.507000		3510
878		0.507000		3514
879		0.511000		3518
880		0.466000		3522
881		0.439000		3526
882		0.439000		3530
883		0.440000		3534
