Size		Time		Stack Size
620		0.516000		2482
621		0.495000		2486
622		0.495000		2490
623		0.533000		2494
624		0.608000		2498
625		0.556000		2502
626		0.508000		2506
627		0.519000		2510
628		0.508000		2514
629		0.511000		2518
630		0.507000		2522
631		0.509000		2526
632		0.508000		2530
633		0.510000		2534
634		0.509000		2538
635		0.514000		2542
636		0.508000		2546
637		0.510000		2550
638		0.512000		2554
639		0.512000		2558
640		0.514000		2562
641		0.516000		2566
642		0.517000		2570
643		0.521000		2574
644		0.525000		2578
645		0.525000		2582
646		0.525000		2586
647		0.526000		2590
648		0.528000		2594
649		0.530000		2598
650		0.574000		2602
651		0.536000		2606
652		0.536000		2610
653		0.538000		2614
654		0.567000		2618
655		0.607000		2622
656		0.563000		2626
657		0.550000		2630
658		0.567000		2634
659		0.552000		2638
660		0.548000		2642
661		0.528000		2646
662		0.529000		2650
663		0.530000		2654
664		0.679000		2658
665		0.559000		2662
666		0.562000		2666
667		0.558000		2670
668		0.558000		2674
669		0.559000		2678
670		0.561000		2682
671		0.564000		2686
672		0.567000		2690
673		0.570000		2694
674		0.571000		2698
675		0.570000		2702
676		0.570000		2706
677		0.572000		2710
678		0.574000		2714
679		0.598000		2718
680		0.579000		2722
681		0.579000		2726
682		0.582000		2730
683		0.635000		2734
684		0.591000		2738
685		0.607000		2742
686		0.600000		2746
687		0.601000		2750
688		0.603000		2754
689		0.592000		2758
690		0.595000		2762
691		0.596000		2766
692		0.599000		2770
693		0.602000		2774
694		0.601000		2778
695		0.602000		2782
696		0.605000		2786
697		0.606000		2790
698		0.608000		2794
699		0.611000		2798
700		0.610000		2802
701		0.612000		2806
702		0.614000		2810
703		0.616000		2814
704		0.618000		2818
705		0.624000		2822
706		0.626000		2826
707		0.667000		2830
708		0.627000		2834
709		0.670000		2838
710		0.696000		2842
711		0.690000		2846
712		0.729000		2850
713		0.654000		2854
714		0.679000		2858
715		0.842000		2862
716		0.658000		2866
717		0.689000		2870
718		0.647000		2874
719		0.647000		2878
720		0.671000		2882
721		0.647000		2886
722		0.647000		2890
723		0.654000		2894
724		0.653000		2898
725		0.655000		2902
726		0.656000		2906
727		0.658000		2910
728		0.659000		2914
729		0.663000		2918
730		0.663000		2922
731		0.684000		2926
732		0.666000		2930
733		0.688000		2934
734		0.709000		2938
735		0.670000		2942
736		0.676000		2946
737		0.818000		2950
738		0.727000		2954
739		0.719000		2958
740		0.692000		2962
741		0.685000		2966
742		0.687000		2970
743		0.688000		2974
744		0.689000		2978
745		0.691000		2982
746		0.695000		2986
747		0.695000		2990
748		0.697000		2994
749		0.718000		2998
750		0.708000		3002
751		0.700000		3006
752		0.705000		3010
753		0.704000		3014
754		0.707000		3018
755		0.727000		3022
756		0.729000		3026
757		0.760000		3030
758		1.078000		3034
759		0.923000		3038
760		0.728000		3042
761		0.732000		3046
762		0.863000		3050
763		0.722000		3054
764		0.740000		3058
765		0.740000		3062
766		0.746000		3066
767		0.755000		3070
768		0.733000		3074
769		0.734000		3078
770		0.735000		3082
771		0.736000		3086
772		0.739000		3090
773		0.744000		3094
774		0.744000		3098
775		0.744000		3102
776		0.746000		3106
777		0.769000		3110
778		0.754000		3114
779		0.796000		3118
780		0.754000		3122
781		0.782000		3126
782		0.773000		3130
783		0.893000		3134
784		0.775000		3138
785		0.777000		3142
786		0.775000		3146
787		0.780000		3150
788		0.789000		3154
789		0.783000		3158
790		0.783000		3162
791		0.785000		3166
792		0.778000		3170
793		0.783000		3174
794		0.780000		3178
795		0.783000		3182
796		0.785000		3186
797		0.787000		3190
798		0.831000		3194
799		0.933000		3198
800		0.802000		3202
801		0.804000		3206
802		0.875000		3210
803		0.924000		3214
804		0.810000		3218
805		0.811000		3222
806		0.813000		3226
807		0.807000		3230
808		0.820000		3234
809		0.810000		3238
810		0.813000		3242
811		0.814000		3246
812		0.818000		3250
813		0.819000		3254
814		0.819000		3258
815		0.823000		3262
816		0.824000		3266
817		0.829000		3270
818		0.868000		3274
819		0.891000		3278
820		0.836000		3282
821		0.846000		3286
822		1.020000		3290
823		0.846000		3294
824		0.850000		3298
825		0.850000		3302
826		0.846000		3306
827		0.847000		3310
828		0.848000		3314
829		0.850000		3318
830		0.852000		3322
831		0.857000		3326
832		0.856000		3330
833		0.858000		3334
834		0.858000		3338
835		0.862000		3342
836		1.062000		3346
837		1.035000		3350
838		0.902000		3354
839		0.868000		3358
840		0.875000		3362
841		0.967000		3366
842		0.987000		3370
843		0.919000		3374
844		0.918000		3378
845		0.880000		3382
846		0.880000		3386
847		0.896000		3390
848		0.889000		3394
849		0.903000		3398
850		0.892000		3402
851		0.895000		3406
852		0.897000		3410
853		0.902000		3414
854		0.902000		3418
855		0.943000		3422
856		0.928000		3426
857		0.911000		3430
858		0.895000		3434
859		1.009000		3438
860		0.937000		3442
861		0.950000		3446
862		0.917000		3450
863		0.915000		3454
864		0.918000		3458
865		0.919000		3462
866		0.923000		3466
867		0.924000		3470
868		0.925000		3474
869		0.927000		3478
870		1.141000		3482
871		0.971000		3486
872		0.972000		3490
873		1.015000		3494
874		0.942000		3498
875		0.940000		3502
876		1.082000		3506
877		0.985000		3510
878		0.982000		3514
879		0.955000		3518
880		0.956000		3522
881		0.959000		3526
882		0.967000		3530
883		0.962000		3534
884		0.965000		3538
885		0.967000		3542
886		0.970000		3546
887		0.972000		3550
888		0.974000		3554
889		1.070000		3558
890		1.015000		3562
891		0.973000		3566
892		0.975000		3570
893		1.152000		3574
894		1.021000		3578
895		0.982000		3582
896		0.983000		3586
897		0.985000		3590
898		0.994000		3594
899		1.007000		3598
900		0.999000		3602
901		1.165000		3606
902		1.015000		3610
903		1.005000		3614
904		1.006000		3618
905		1.067000		3622
906		1.064000		3626
907		1.013000		3630
908		1.016000		3634
909		1.183000		3638
910		1.032000		3642
911		1.064000		3646
912		1.025000		3650
913		1.030000		3654
914		1.030000		3658
915		1.033000		3662
916		1.043000		3666
917		1.040000		3670
918		1.037000		3674
919		1.040000		3678
920		1.043000		3682
921		1.148000		3686
922		1.050000		3690
923		1.054000		3694
924		1.094000		3698
925		1.194000		3702
926		1.069000		3706
927		1.028000		3710
928		1.055000		3714
929		1.035000		3718
930		1.243000		3722
931		1.066000		3726
932		1.066000		3730
933		1.043000		3734
934		1.046000		3738
935		1.060000		3742
936		1.164000		3746
937		1.133000		3750
938		1.074000		3754
939		1.108000		3758
940		1.284000		3762
941		1.116000		3766
942		1.082000		3770
943		1.089000		3774
944		1.089000		3778
945		1.111000		3782
946		1.104000		3786
947		1.104000		3790
948		1.107000		3794
949		1.113000		3798
950		1.182000		3802
951		1.141000		3806
952		1.116000		3810
953		1.118000		3814
954		1.216000		3818
955		1.188000		3822
956		1.169000		3826
957		1.121000		3830
958		1.287000		3834
959		1.160000		3838
960		1.130000		3842
961		1.127000		3846
962		1.138000		3850
963		1.140000		3854
964		1.202000		3858
965		1.153000		3862
966		1.167000		3866
967		1.152000		3870
968		1.153000		3874
969		1.179000		3878
970		1.165000		3882
971		1.156000		3886
972		1.152000		3890
973		1.154000		3894
974		1.156000		3898
975		1.158000		3902
976		1.160000		3906
977		1.164000		3910
978		1.262000		3914
979		1.205000		3918
980		1.210000		3922
981		1.174000		3926
982		1.174000		3930
983		1.370000		3934
984		1.276000		3938
985		1.220000		3942
986		1.183000		3946
987		1.188000		3950
988		1.225000		3954
989		1.206000		3958
990		1.205000		3962
991		1.218000		3966
992		1.267000		3970
993		1.223000		3974
994		1.210000		3978
995		1.217000		3982
996		1.349000		3986
997		1.265000		3990
998		1.211000		3994
999		1.213000		3998
1000		1.217000		4002
1001		1.218000		4006
1002		1.220000		4010
1003		1.224000		4014
1004		1.226000		4018
1005		1.330000		4022
1006		1.231000		4026
1007		1.276000		4030
1008		1.248000		4034
1009		1.442000		4038
1010		1.248000		4042
1011		1.250000		4046
1012		1.264000		4050
1013		1.250000		4054
1014		1.251000		4058
1015		1.254000		4062
1016		1.257000		4066
1017		1.258000		4070
1018		1.316000		4074
1019		1.267000		4078
1020		1.285000		4082
1021		1.254000		4086
1022		1.512000		4090
1023		1.261000		4094
1024		1.260000		4098
1025		1.263000		4102
1026		1.265000		4106
1027		1.268000		4110
1028		1.271000		4114
1029		1.271000		4118
1030		1.394000		4122
1031		1.389000		4126
1032		1.403000		4130
1033		1.332000		4134
1034		1.456000		4138
1035		1.398000		4142
1036		1.289000		4146
1037		1.296000		4150
1038		1.294000		4154
1039		1.319000		4158
1040		1.330000		4162
1041		1.301000		4166
1042		1.421000		4170
1043		1.328000		4174
1044		1.309000		4178
1045		1.370000		4182
1046		1.327000		4186
1047		1.481000		4190
1048		1.343000		4194
1049		1.323000		4198
1050		1.322000		4202
1051		1.325000		4206
1052		1.330000		4210
1053		1.330000		4214
1054		1.450000		4218
1055		1.525000		4222
1056		1.395000		4226
1057		1.383000		4230
1058		1.358000		4234
1059		1.402000		4238
1060		1.395000		4242
1061		1.374000		4246
1062		1.354000		4250
1063		1.358000		4254
1064		1.358000		4258
1065		1.361000		4262
1066		1.452000		4266
1067		1.365000		4270
1068		1.388000		4274
1069		1.413000		4278
1070		1.384000		4282
1071		1.430000		4286
1072		1.393000		4290
1073		1.380000		4294
1074		1.401000		4298
1075		1.387000		4302
1076		1.387000		4306
1077		1.579000		4310
1078		1.492000		4314
1079		1.396000		4318
1080		1.403000		4322
1081		1.441000		4326
1082		1.546000		4330
1083		1.495000		4334
1084		1.408000		4338
1085		1.410000		4342
1086		1.415000		4346
1087		1.420000		4350
1088		1.418000		4354
1089		1.554000		4358
1090		1.424000		4362
1091		1.428000		4366
1092		1.469000		4370
1093		1.429000		4374
1094		1.598000		4378
1095		1.464000		4382
1096		1.440000		4386
1097		1.443000		4390
1098		1.663000		4394
1099		1.548000		4398
1100		1.516000		4402
1101		1.452000		4406
1102		1.456000		4410
1103		1.543000		4414
1104		1.478000		4418
1105		1.679000		4422
1106		1.491000		4426
1107		1.469000		4430
1108		1.523000		4434
1109		1.472000		4438
1110		1.517000		4442
1111		1.559000		4446
1112		1.479000		4450
1113		1.484000		4454
1114		1.527000		4458
1115		1.575000		4462
1116		1.625000		4466
1117		1.493000		4470
1118		1.528000		4474
1119		1.707000		4478
1120		1.537000		4482
1121		1.641000		4486
1122		1.507000		4490
1123		1.541000		4494
1124		1.512000		4498
1125		1.577000		4502
1126		1.723000		4506
1127		1.547000		4510
1128		1.523000		4514
1129		1.565000		4518
1130		1.529000		4522
1131		1.571000		4526
1132		1.614000		4530
1133		1.538000		4534
1134		1.538000		4538
1135		1.582000		4542
1136		1.581000		4546
1137		1.629000		4550
1138		1.801000		4554
1139		1.591000		4558
1140		1.559000		4562
1141		1.570000		4566
1142		1.623000		4570
1143		1.564000		4574
1144		1.591000		4578
1145		1.592000		4582
1146		1.611000		4586
1147		1.775000		4590
1148		1.629000		4594
1149		1.579000		4598
1150		1.605000		4602
1151		1.584000		4606
1152		1.687000		4610
1153		1.610000		4614
1154		1.593000		4618
1155		1.615000		4622
1156		1.638000		4626
1157		1.894000		4630
1158		1.655000		4634
1159		1.607000		4638
1160		1.610000		4642
1161		1.627000		4646
1162		1.674000		4650
1163		1.616000		4654
1164		1.619000		4658
1165		1.624000		4662
1166		1.663000		4666
1167		1.841000		4670
1168		1.658000		4674
1169		1.631000		4678
1170		1.684000		4682
1171		1.751000		4686
1172		1.664000		4690
1173		1.644000		4694
1174		1.648000		4698
1175		1.649000		4702
1176		1.852000		4706
1177		1.897000		4710
1178		1.686000		4714
1179		1.663000		4718
1180		1.663000		4722
1181		1.787000		4726
1182		1.668000		4730
1183		1.670000		4734
1184		1.696000		4738
1185		1.717000		4742
1186		1.681000		4746
1187		1.845000		4750
1188		1.713000		4754
1189		1.688000		4758
1190		1.813000		4762
1191		1.694000		4766
1192		1.694000		4770
1193		1.985000		4774
1194		1.705000		4778
1195		1.749000		4782
1196		1.707000		4786
1197		1.942000		4790
1198		1.712000		4794
1199		1.767000		4798
1200		1.793000		4802
1201		1.720000		4806
1202		1.746000		4810
1203		1.746000		4814
1204		1.772000		4818
1205		1.738000		4822
1206		1.904000		4826
1207		1.764000		4830
1208		1.755000		4834
1209		1.853000		4838
1210		1.747000		4842
1211		2.032000		4846
1212		1.773000		4850
1213		1.799000		4854
1214		1.759000		4858
1215		1.995000		4862
1216		1.791000		4866
1217		1.828000		4870
1218		1.851000		4874
1219		1.776000		4878
1220		1.777000		4882
1221		1.776000		4886
1222		1.845000		4890
1223		1.784000		4894
1224		1.951000		4898
1225		1.815000		4902
1226		1.835000		4906
1227		1.853000		4910
1228		2.083000		4914
1229		1.803000		4918
1230		1.807000		4922
1231		1.845000		4926
1232		1.810000		4930
1233		2.038000		4934
1234		1.843000		4938
1235		1.939000		4942
1236		1.824000		4946
1237		1.824000		4950
1238		1.827000		4954
1239		1.832000		4958
1240		1.872000		4962
1241		1.836000		4966
1242		1.999000		4970
1243		1.871000		4974
1244		2.244000		4978
1245		1.857000		4982
1246		1.850000		4986
1247		1.877000		4990
1248		1.857000		4994
1249		1.943000		4998
1250		1.862000		5002
1251		2.094000		5006
1252		2.009000		5010
1253		1.884000		5014
1254		1.873000		5018
1255		1.878000		5022
1256		1.879000		5026
1257		1.883000		5030
1258		1.948000		5034
1259		2.079000		5038
1260		2.123000		5042
1261		2.004000		5046
1262		1.900000		5050
1263		1.921000		5054
1264		1.903000		5058
1265		1.947000		5062
1266		1.950000		5066
1267		1.933000		5070
1268		2.147000		5074
1269		2.042000		5078
1270		1.921000		5082
1271		1.926000		5086
1272		1.927000		5090
1273		1.951000		5094
1274		1.973000		5098
1275		1.935000		5102
1276		2.281000		5106
1277		2.090000		5110
1278		1.945000		5114
1279		1.949000		5118
1280		1.949000		5122
1281		1.956000		5126
1282		1.957000		5130
1283		2.001000		5134
1284		1.962000		5138
1285		2.264000		5142
1286		1.969000		5146
1287		1.973000		5150
1288		1.975000		5154
1289		1.979000		5158
1290		1.981000		5162
1291		2.309000		5166
1292		1.992000		5170
1293		2.255000		5174
1294		2.045000		5178
1295		1.999000		5182
1296		1.997000		5186
1297		2.003000		5190
1298		2.006000		5194
1299		2.091000		5198
1300		2.011000		5202
1301		2.172000		5206
1302		2.067000		5210
1303		2.042000		5214
1304		2.022000		5218
1305		2.027000		5222
1306		2.206000		5226
1307		2.083000		5230
1308		2.036000		5234
1309		2.271000		5238
1310		2.072000		5242
1311		2.044000		5246
1312		2.049000		5250
1313		2.051000		5254
1314		2.056000		5258
1315		2.097000		5262
1316		2.061000		5266
1317		2.294000		5270
1318		2.095000		5274
1319		2.068000		5278
1320		2.074000		5282
1321		2.272000		5286
1322		2.085000		5290
1323		2.122000		5294
1324		2.125000		5298
1325		2.294000		5302
1326		2.115000		5306
1327		2.114000		5310
1328		2.096000		5314
1329		2.143000		5318
1330		2.144000		5322
1331		2.128000		5326
1332		2.327000		5330
1333		2.227000		5334
1334		2.116000		5338
1335		2.430000		5342
1336		2.149000		5346
1337		2.131000		5350
1338		2.202000		5354
1339		2.224000		5358
1340		2.389000		5362
1341		2.216000		5366
1342		2.162000		5370
1343		2.143000		5374
1344		2.150000		5378
1345		2.213000		5382
1346		2.156000		5386
1347		2.432000		5390
1348		2.191000		5394
1349		2.375000		5398
1350		2.194000		5402
1351		2.172000		5406
1352		2.172000		5410
1353		2.218000		5414
1354		2.179000		5418
1355		2.366000		5422
1356		2.186000		5426
1357		2.188000		5430
1358		2.191000		5434
1359		2.194000		5438
1360		2.239000		5442
1361		2.202000		5446
1362		2.204000		5450
1363		2.388000		5454
1364		2.433000		5458
1365		2.215000		5462
1366		2.217000		5466
1367		2.221000		5470
1368		2.263000		5474
1369		2.228000		5478
1370		2.232000		5482
1371		2.294000		5486
1372		2.238000		5490
1373		2.238000		5494
1374		2.244000		5498
1375		2.312000		5502
1376		2.429000		5506
1377		2.576000		5510
1378		2.284000		5514
1379		2.280000		5518
1380		2.261000		5522
1381		2.285000		5526
1382		2.308000		5530
